m_insp[Msun],mass_aEMS[Msun],M_loss[Msun],m_ins-M_loss
6.499999999999999,3852.0593350958,0.0,6.499999999999999
6.599999999999999,3852.0593350958,0.0,6.599999999999999
6.6999999999999975,3852.0593350958,0.0,6.6999999999999975
6.799999999999999,3852.0593350958,0.0,6.799999999999999
6.899999999999999,3852.0593350958,0.0,6.899999999999999
6.999999999999999,3852.0593350958,0.0,6.999999999999999
7.099999999999999,3852.0593350958,0.0,7.099999999999999
7.1999999999999975,3852.0593350958,0.0,7.1999999999999975
7.299999999999999,3852.0593350958,0.0,7.299999999999999
7.399999999999999,3852.0593350958,0.0,7.399999999999999
7.499999999999999,3852.0593350958,0.0,7.499999999999999
7.599999999999999,3852.0593350958,0.0,7.599999999999999
7.6999999999999975,3852.0593350958,0.0,7.6999999999999975
7.799999999999999,3852.0593350958,0.0,7.799999999999999
7.899999999999999,3852.0593350958,0.0,7.899999999999999
7.999999999999997,3852.0593350958,0.0,7.999999999999997
8.099999999999998,3852.0593350958,0.0,8.099999999999998
8.199999999999998,3852.0593350958,0.0,8.199999999999998
8.299999999999997,3852.0593350958,0.0,8.299999999999997
8.399999999999999,3852.0593350958,0.0,8.399999999999999
8.499999999999998,3852.0593350958,0.0,8.499999999999998
8.599999999999998,3852.0593350958,0.0,8.599999999999998
8.699999999999998,3852.0593350958,0.0,8.699999999999998
8.799999999999997,3852.0593350958,0.0,8.799999999999997
8.899999999999997,3852.0593350958,0.0,8.899999999999997
8.999999999999998,3852.0593350958,0.0,8.999999999999998
9.099999999999998,3852.0593350958,0.0,9.099999999999998
9.199999999999998,3852.0593350958,0.0,9.199999999999998
9.299999999999997,3852.0593350958,0.0,9.299999999999997
9.399999999999997,3852.0593350958,0.0,9.399999999999997
9.499999999999996,3852.0593350958,0.0,9.499999999999996
9.599999999999998,3852.0593350958,0.0,9.599999999999998
9.699999999999998,3852.0593350958,0.0,9.699999999999998
9.799999999999997,3852.0593350958,0.0,9.799999999999997
9.899999999999997,3852.0593350958,0.0,9.899999999999997
10.0,3852.0593350958,0.0,10.0
15.0,3852.0593350958,0.0,15.0
20.0,3852.0593350958,0.0,20.0
25.0,3852.0593350958,0.0,25.0
30.0,3852.0593350958,0.0,30.0
35.0,3852.0593350958,0.0,35.0
40.0,3852.0593350958,0.0,40.0
45.0,3852.0593350958,0.0,45.0
50.0,3852.0593350958,0.0,50.0
55.0,3852.0593350958,0.0,55.0
60.0,3852.0593350958,0.0,60.0
65.0,3852.0593350958,0.0,65.0
70.0,3852.0593350958,0.0,70.0
75.0,3852.0593350958,319.9986169331564,-244.99861693315643
80.0,3852.0593350958,335.28310316433635,-255.28310316433635
85.0,3852.0593350958,349.278323057923,-264.278323057923
90.0,3852.0593350958,361.47923921144735,-271.47923921144735
95.0,3852.0593350958,378.3526860569082,-283.3526860569082
100.0,3852.0593350958,392.9531909348612,-292.9531909348612
105.0,3852.0593350958,408.5042708662563,-303.5042708662563
110.0,3852.0593350958,424.5696893036311,-314.5696893036311
115.0,3852.0593350958,439.6110793764147,-324.6110793764147
120.0,3852.0593350958,454.89739333356096,-334.89739333356096
125.0,3852.0593350958,469.647027685457,-344.647027685457
130.0,3852.0593350958,485.7798511952865,-355.7798511952865
135.0,3852.0593350958,498.6108305069223,-363.6108305069223
140.0,3852.0593350958,513.4961431561279,-373.4961431561279
145.0,3852.0593350958,529.1763262446102,-384.1763262446102
150.0,3852.0593350958,541.8033642323021,-391.8033642323021
155.0,3852.0593350958,555.0496090435445,-400.0496090435445
160.0,3852.0593350958,568.248694082447,-408.24869408244695
165.0,3852.0593350958,579.7855685438449,-414.7855685438449
170.0,3852.0593350958,595.8623961873606,-425.86239618736056
175.0,3852.0593350958,610.1731835172623,-435.17318351726226
180.0,3852.0593350958,626.9346734614937,-446.93467346149373
185.0,3852.0593350958,643.0090332982737,-458.0090332982737
190.0,3852.0593350958,657.1344998113694,-467.13449981136944
195.0,3852.0593350958,670.243100301238,-475.243100301238
200.0,3852.0593350958,682.6818430802805,-482.6818430802805
205.0,3852.0593350958,697.0322428252042,-492.0322428252042
210.0,3852.0593350958,708.8823428692407,-498.8823428692407
215.0,3852.0593350958,720.6964352620485,-505.69643526204845
220.0,3852.0593350958,732.222969022609,-512.222969022609
225.0,3852.0593350958,744.651073054215,-519.651073054215
230.0,3852.0593350958,759.8927517532356,-529.8927517532356
235.0,3852.0593350958,768.9683524415973,-533.9683524415973
240.0,3852.0593350958,785.0182942136148,-545.0182942136148
245.0,3852.0593350958,798.7534449172798,-553.7534449172798
250.0,3852.0593350958,798.7534449172798,-548.7534449172798
255.0,3852.0593350958,795.7467452607567,-540.7467452607567
260.0,3852.0593350958,792.740045604233,-532.740045604233
265.0,3852.0593350958,792.740045604233,-527.740045604233
270.0,3852.0593350958,788.2983302025501,-518.2983302025501
275.0,3852.0593350958,785.0182942136148,-510.0182942136148
280.0,3852.0593350958,782.4215990557095,-502.4215990557095
285.0,3852.0593350958,779.5839050255352,-494.58390502553516
290.0,3852.0593350958,779.5839050255352,-489.58390502553516
295.0,3852.0593350958,774.123901697757,-479.123901697757
300.0,3852.0593350958,774.123901697757,-474.123901697757
305.0,3852.0593350958,768.9683524415973,-463.9683524415973
310.0,3852.0593350958,768.9683524415973,-458.9683524415973
315.0,3852.0593350958,765.8750228879012,-450.8750228879012
320.0,3852.0593350958,765.8750228879012,-445.8750228879012
325.0,3852.0593350958,762.6785823490821,-437.67858234908215
330.0,3852.0593350958,759.8927517532356,-429.89275175323564
335.0,3852.0593350958,757.253334646235,-422.253334646235
340.0,3852.0593350958,757.253334646235,-417.253334646235
345.0,3852.0593350958,754.1416651173408,-409.14166511734084
350.0,3852.0593350958,748.6962434417766,-398.6962434417766
355.0,3852.0593350958,748.6962434417766,-393.6962434417766
360.0,3852.0593350958,748.6962434417766,-388.6962434417766
365.0,3852.0593350958,744.651073054215,-379.651073054215
370.0,3852.0593350958,744.651073054215,-374.651073054215
375.0,3852.0593350958,741.228236572431,-366.228236572431
380.0,3852.0593350958,741.228236572431,-361.228236572431
385.0,3852.0593350958,738.743028523532,-353.74302852353196
390.0,3852.0593350958,738.743028523532,-348.74302852353196
395.0,3852.0593350958,735.0172802372903,-340.01728023729027
400.0,3852.0593350958,735.0172802372903,-335.01728023729027
405.0,3852.0593350958,732.222969022609,-327.22296902260905
410.0,3852.0593350958,732.222969022609,-322.22296902260905
415.0,3852.0593350958,729.8943763437077,-314.8943763437077
420.0,3852.0593350958,728.0315022005872,-308.03150220058717
425.0,3852.0593350958,726.1686280574664,-301.16862805746644
430.0,3852.0593350958,724.3057539143454,-294.30575391434536
435.0,3852.0593350958,724.3057539143454,-289.30575391434536
440.0,3852.0593350958,722.442879771225,-282.44287977122497
445.0,3852.0593350958,720.6964352620485,-275.69643526204845
450.0,3852.0593350958,719.2367914498958,-269.2367914498958
455.0,3852.0593350958,717.4818001650393,-262.4818001650393
460.0,3852.0593350958,715.9023080086673,-255.90230800866732
465.0,3852.0593350958,714.4983149807822,-249.4983149807822
470.0,3852.0593350958,713.0943219528963,-243.09432195289628
475.0,3852.0593350958,711.6903289250114,-236.69032892501139
480.0,3852.0593350958,709.9353376401544,-229.93533764015444
485.0,3852.0593350958,709.9353376401544,-224.93533764015444
490.0,3852.0593350958,707.8293480983266,-217.8293480983266
495.0,3852.0593350958,706.7763533274131,-211.77635332741306
500.0,3852.0593350958,705.7233585564989,-205.72335855649885
0.7,3972.1994183208553,0.0,0.7
0.7999999999999999,3972.1994183208553,0.0,0.7999999999999999
0.8999999999999999,3972.1994183208553,0.0,0.8999999999999999
1.0,3972.1994183208553,0.0,1.0
1.1,3972.1994183208553,0.0,1.1
1.1999999999999995,3972.1994183208553,0.0,1.1999999999999995
1.2999999999999998,3972.1994183208553,0.0,1.2999999999999998
1.4,3972.1994183208553,0.0,1.4
1.4999999999999998,3972.1994183208553,0.0,1.4999999999999998
1.5999999999999996,3972.1994183208553,0.0,1.5999999999999996
1.6999999999999995,3972.1994183208553,0.0,1.6999999999999995
1.7999999999999996,3972.1994183208553,0.0,1.7999999999999996
1.9,3972.1994183208553,0.0,1.9
2.0,3972.1994183208553,0.0,2.0
2.1,3972.1994183208553,0.0,2.1
2.1999999999999997,3972.1994183208553,0.0,2.1999999999999997
2.3,3972.1994183208553,0.0,2.3
2.3999999999999995,3972.1994183208553,0.0,2.3999999999999995
2.5,3972.1994183208553,0.0,2.5
2.6,3972.1994183208553,0.0,2.6
2.6999999999999997,3972.1994183208553,0.0,2.6999999999999997
2.8,3972.1994183208553,0.0,2.8
2.8999999999999995,3972.1994183208553,0.0,2.8999999999999995
2.9999999999999987,3972.1994183208553,0.0,2.9999999999999987
3.1,3972.1994183208553,0.0,3.1
3.1999999999999997,3972.1994183208553,0.0,3.1999999999999997
3.3,3972.1994183208553,0.0,3.3
3.3999999999999995,3972.1994183208553,0.0,3.3999999999999995
3.4999999999999987,3972.1994183208553,0.0,3.4999999999999987
3.6,3972.1994183208553,0.0,3.6
3.6999999999999993,3972.1994183208553,0.0,3.6999999999999993
3.799999999999999,3972.1994183208553,0.0,3.799999999999999
3.9,3972.1994183208553,0.0,3.9
3.9999999999999987,3972.1994183208553,0.0,3.9999999999999987
4.1,3972.1994183208553,0.0,4.1
4.199999999999998,3972.1994183208553,0.0,4.199999999999998
4.299999999999999,3972.1994183208553,0.0,4.299999999999999
4.4,3972.1994183208553,0.0,4.4
4.499999999999999,3972.1994183208553,0.0,4.499999999999999
4.599999999999999,3972.1994183208553,0.0,4.599999999999999
4.699999999999998,3972.1994183208553,0.0,4.699999999999998
4.799999999999999,3972.1994183208553,0.0,4.799999999999999
4.9,3972.1994183208553,0.0,4.9
4.999999999999999,3972.1994183208553,0.0,4.999999999999999
5.099999999999999,3972.1994183208553,0.0,5.099999999999999
5.199999999999998,3972.1994183208553,0.0,5.199999999999998
5.299999999999999,3972.1994183208553,0.0,5.299999999999999
5.4,3972.1994183208553,0.0,5.4
5.499999999999999,3972.1994183208553,0.0,5.499999999999999
5.599999999999999,3972.1994183208553,0.0,5.599999999999999
5.699999999999998,3972.1994183208553,0.0,5.699999999999998
5.799999999999999,3972.1994183208553,0.0,5.799999999999999
5.9,3972.1994183208553,0.0,5.9
5.999999999999999,3972.1994183208553,0.0,5.999999999999999
6.099999999999999,3972.1994183208553,0.0,6.099999999999999
6.199999999999998,3972.1994183208553,0.0,6.199999999999998
6.299999999999999,3972.1994183208553,0.0,6.299999999999999
6.399999999999999,3972.1994183208553,0.0,6.399999999999999
6.499999999999999,3972.1994183208553,0.0,6.499999999999999
6.599999999999999,3972.1994183208553,0.0,6.599999999999999
6.6999999999999975,3972.1994183208553,0.0,6.6999999999999975
6.799999999999999,3972.1994183208553,0.0,6.799999999999999
6.899999999999999,3972.1994183208553,0.0,6.899999999999999
6.999999999999999,3972.1994183208553,0.0,6.999999999999999
7.099999999999999,3972.1994183208553,0.0,7.099999999999999
7.1999999999999975,3972.1994183208553,0.0,7.1999999999999975
7.299999999999999,3972.1994183208553,0.0,7.299999999999999
7.399999999999999,3972.1994183208553,0.0,7.399999999999999
7.499999999999999,3972.1994183208553,0.0,7.499999999999999
7.599999999999999,3972.1994183208553,0.0,7.599999999999999
7.6999999999999975,3972.1994183208553,0.0,7.6999999999999975
7.799999999999999,3972.1994183208553,0.0,7.799999999999999
7.899999999999999,3972.1994183208553,0.0,7.899999999999999
7.999999999999997,3972.1994183208553,0.0,7.999999999999997
8.099999999999998,3972.1994183208553,0.0,8.099999999999998
8.199999999999998,3972.1994183208553,0.0,8.199999999999998
8.299999999999997,3972.1994183208553,0.0,8.299999999999997
8.399999999999999,3972.1994183208553,0.0,8.399999999999999
8.499999999999998,3972.1994183208553,0.0,8.499999999999998
8.599999999999998,3972.1994183208553,0.0,8.599999999999998
8.699999999999998,3972.1994183208553,0.0,8.699999999999998
8.799999999999997,3972.1994183208553,0.0,8.799999999999997
8.899999999999997,3972.1994183208553,0.0,8.899999999999997
8.999999999999998,3972.1994183208553,0.0,8.999999999999998
9.099999999999998,3972.1994183208553,0.0,9.099999999999998
9.199999999999998,3972.1994183208553,0.0,9.199999999999998
9.299999999999997,3972.1994183208553,0.0,9.299999999999997
9.399999999999997,3972.1994183208553,0.0,9.399999999999997
9.499999999999996,3972.1994183208553,0.0,9.499999999999996
9.599999999999998,3972.1994183208553,0.0,9.599999999999998
9.699999999999998,3972.1994183208553,0.0,9.699999999999998
9.799999999999997,3972.1994183208553,0.0,9.799999999999997
9.899999999999997,3972.1994183208553,0.0,9.899999999999997
10.0,3972.1994183208553,0.0,10.0
15.0,3972.1994183208553,0.0,15.0
20.0,3972.1994183208553,0.0,20.0
25.0,3972.1994183208553,0.0,25.0
30.0,3972.1994183208553,0.0,30.0
35.0,3972.1994183208553,0.0,35.0
40.0,3972.1994183208553,0.0,40.0
45.0,3972.1994183208553,0.0,45.0
50.0,3972.1994183208553,0.0,50.0
55.0,3972.1994183208553,0.0,55.0
60.0,3972.1994183208553,0.0,60.0
65.0,3972.1994183208553,0.0,65.0
70.0,3972.1994183208553,0.0,70.0
75.0,3972.1994183208553,317.0480244403498,-242.04802444034982
80.0,3972.1994183208553,337.6628210522113,-257.6628210522113
85.0,3972.1994183208553,351.7673591517523,-266.7673591517523
90.0,3972.1994183208553,362.8668801261911,-272.8668801261911
95.0,3972.1994183208553,377.23538232651896,-282.23538232651896
100.0,3972.1994183208553,394.39753376243885,-294.39753376243885
105.0,3972.1994183208553,409.21633568699826,-304.21633568699826
110.0,3972.1994183208553,424.0324447791951,-314.0324447791951
115.0,3972.1994183208553,438.9882533454132,-323.9882533454132
120.0,3972.1994183208553,455.8052985451521,-335.8052985451521
125.0,3972.1994183208553,469.92677778935337,-344.92677778935337
130.0,3972.1994183208553,485.00189580932516,-355.00189580932516
135.0,3972.1994183208553,499.16731295557025,-364.16731295557025
140.0,3972.1994183208553,513.9908397183958,-373.9908397183958
145.0,3972.1994183208553,529.2393695889733,-384.2393695889733
150.0,3972.1994183208553,543.5197415333073,-393.5197415333073
155.0,3972.1994183208553,558.5648626678362,-403.5648626678362
160.0,3972.1994183208553,569.6369953815853,-409.6369953815853
165.0,3972.1994183208553,583.9926117008222,-418.9926117008222
170.0,3972.1994183208553,601.0109279094786,-431.0109279094786
175.0,3972.1994183208553,612.9328008643888,-437.9328008643888
180.0,3972.1994183208553,625.2632380159865,-445.26323801598653
185.0,3972.1994183208553,638.1370907523788,-453.13709075237875
190.0,3972.1994183208553,657.5970233786499,-467.59702337864985
195.0,3972.1994183208553,672.706021366473,-477.706021366473
200.0,3972.1994183208553,685.365530907186,-485.365530907186
205.0,3972.1994183208553,699.925651768879,-494.925651768879
210.0,3972.1994183208553,711.6178900550731,-501.6178900550731
215.0,3972.1994183208553,726.6777189469276,-511.6777189469276
220.0,3972.1994183208553,737.6636230031422,-517.6636230031422
225.0,3972.1994183208553,749.6478008715121,-524.6478008715121
230.0,3972.1994183208553,760.0457943348274,-530.0457943348274
235.0,3972.1994183208553,772.7801164186017,-537.7801164186017
240.0,3972.1994183208553,785.5403274325141,-545.5403274325141
245.0,3972.1994183208553,799.7840218259275,-554.7840218259275
250.0,3972.1994183208553,813.2190854232508,-563.2190854232508
255.0,3972.1994183208553,819.9833189300552,-564.9833189300552
260.0,3972.1994183208553,816.3816779248439,-556.3816779248439
265.0,3972.1994183208553,813.2190854232508,-548.2190854232508
270.0,3972.1994183208553,813.2190854232508,-543.2190854232508
275.0,3972.1994183208553,810.0564929216575,-535.0564929216575
280.0,3972.1994183208553,806.8089486727556,-526.8089486727556
285.0,3972.1994183208553,802.8219263053172,-517.8219263053172
290.0,3972.1994183208553,802.8219263053172,-512.8219263053172
295.0,3972.1994183208553,799.7840218259275,-504.78402182592754
300.0,3972.1994183208553,796.3655351715088,-496.3655351715088
305.0,3972.1994183208553,793.1607039329907,-488.1607039329907
310.0,3972.1994183208553,793.1607039329907,-483.1607039329907
315.0,3972.1994183208553,789.52856186267,-474.52856186267
320.0,3972.1994183208553,785.5403274325141,-465.5403274325141
325.0,3972.1994183208553,785.5403274325141,-460.5403274325141
330.0,3972.1994183208553,782.5491516098969,-452.54915160989685
335.0,3972.1994183208553,779.7705307911995,-444.77053079119946
340.0,3972.1994183208553,779.7705307911995,-439.77053079119946
345.0,3972.1994183208553,775.348383057346,-430.34838305734604
350.0,3972.1994183208553,775.348383057346,-425.34838305734604
355.0,3972.1994183208553,772.7801164186017,-417.78011641860166
360.0,3972.1994183208553,767.4295609212172,-407.4295609212172
365.0,3972.1994183208553,767.4295609212172,-402.4295609212172
370.0,3972.1994183208553,767.4295609212172,-397.4295609212172
375.0,3972.1994183208553,763.1491165233106,-388.14911652331057
380.0,3972.1994183208553,763.1491165233106,-383.14911652331057
385.0,3972.1994183208553,760.0457943348274,-375.0457943348274
390.0,3972.1994183208553,760.0457943348274,-370.0457943348274
395.0,3972.1994183208553,756.4020418570892,-361.4020418570892
400.0,3972.1994183208553,756.4020418570892,-356.4020418570892
405.0,3972.1994183208553,752.5424755796171,-347.5424755796171
410.0,3972.1994183208553,752.5424755796171,-342.5424755796171
415.0,3972.1994183208553,749.6478008715121,-334.6478008715121
420.0,3972.1994183208553,749.6478008715121,-329.6478008715121
425.0,3972.1994183208553,747.0747566865311,-322.07475668653115
430.0,3972.1994183208553,747.0747566865311,-317.07475668653115
435.0,3972.1994183208553,745.1449735477939,-310.14497354779394
440.0,3972.1994183208553,743.215190409058,-303.215190409058
445.0,3972.1994183208553,741.2854072703217,-296.2854072703217
450.0,3972.1994183208553,739.355624131585,-289.35562413158505
455.0,3972.1994183208553,739.355624131585,-284.35562413158505
460.0,3972.1994183208553,737.6636230031422,-277.6636230031422
465.0,3972.1994183208553,736.1301432148948,-271.1301432148948
470.0,3972.1994183208553,734.1911843906964,-264.19118439069644
475.0,3972.1994183208553,732.4945954195232,-257.4945954195232
480.0,3972.1994183208553,731.0403763013736,-251.0403763013736
485.0,3972.1994183208553,729.5861571832252,-244.58615718322517
490.0,3972.1994183208553,728.1319380650765,-238.1319380650765
495.0,3972.1994183208553,727.4048285060012,-232.4048285060012
500.0,3972.1994183208553,725.9506093878528,-225.95060938785275
0.7,4094.783034223404,0.0,0.7
0.7999999999999999,4094.783034223404,0.0,0.7999999999999999
0.8999999999999999,4094.783034223404,0.0,0.8999999999999999
1.0,4094.783034223404,0.0,1.0
1.1,4094.783034223404,0.0,1.1
1.1999999999999995,4094.783034223404,0.0,1.1999999999999995
1.2999999999999998,4094.783034223404,0.0,1.2999999999999998
1.4,4094.783034223404,0.0,1.4
1.4999999999999998,4094.783034223404,0.0,1.4999999999999998
1.5999999999999996,4094.783034223404,0.0,1.5999999999999996
1.6999999999999995,4094.783034223404,0.0,1.6999999999999995
1.7999999999999996,4094.783034223404,0.0,1.7999999999999996
1.9,4094.783034223404,0.0,1.9
2.0,4094.783034223404,0.0,2.0
2.1,4094.783034223404,0.0,2.1
2.1999999999999997,4094.783034223404,0.0,2.1999999999999997
2.3,4094.783034223404,0.0,2.3
2.3999999999999995,4094.783034223404,0.0,2.3999999999999995
2.5,4094.783034223404,0.0,2.5
2.6,4094.783034223404,0.0,2.6
2.6999999999999997,4094.783034223404,0.0,2.6999999999999997
2.8,4094.783034223404,0.0,2.8
2.8999999999999995,4094.783034223404,0.0,2.8999999999999995
2.9999999999999987,4094.783034223404,0.0,2.9999999999999987
3.1,4094.783034223404,0.0,3.1
3.1999999999999997,4094.783034223404,0.0,3.1999999999999997
3.3,4094.783034223404,0.0,3.3
3.3999999999999995,4094.783034223404,0.0,3.3999999999999995
3.4999999999999987,4094.783034223404,0.0,3.4999999999999987
3.6,4094.783034223404,0.0,3.6
3.6999999999999993,4094.783034223404,0.0,3.6999999999999993
3.799999999999999,4094.783034223404,0.0,3.799999999999999
3.9,4094.783034223404,0.0,3.9
3.9999999999999987,4094.783034223404,0.0,3.9999999999999987
4.1,4094.783034223404,0.0,4.1
4.199999999999998,4094.783034223404,0.0,4.199999999999998
4.299999999999999,4094.783034223404,0.0,4.299999999999999
4.4,4094.783034223404,0.0,4.4
4.499999999999999,4094.783034223404,0.0,4.499999999999999
4.599999999999999,4094.783034223404,0.0,4.599999999999999
4.699999999999998,4094.783034223404,0.0,4.699999999999998
4.799999999999999,4094.783034223404,0.0,4.799999999999999
4.9,4094.783034223404,0.0,4.9
4.999999999999999,4094.783034223404,0.0,4.999999999999999
5.099999999999999,4094.783034223404,0.0,5.099999999999999
5.199999999999998,4094.783034223404,0.0,5.199999999999998
5.299999999999999,4094.783034223404,0.0,5.299999999999999
5.4,4094.783034223404,0.0,5.4
5.499999999999999,4094.783034223404,0.0,5.499999999999999
5.599999999999999,4094.783034223404,0.0,5.599999999999999
5.699999999999998,4094.783034223404,0.0,5.699999999999998
5.799999999999999,4094.783034223404,0.0,5.799999999999999
5.9,4094.783034223404,0.0,5.9
5.999999999999999,4094.783034223404,0.0,5.999999999999999
6.099999999999999,4094.783034223404,0.0,6.099999999999999
6.199999999999998,4094.783034223404,0.0,6.199999999999998
6.299999999999999,4094.783034223404,0.0,6.299999999999999
6.399999999999999,4094.783034223404,0.0,6.399999999999999
6.499999999999999,4094.783034223404,0.0,6.499999999999999
6.599999999999999,4094.783034223404,0.0,6.599999999999999
6.6999999999999975,4094.783034223404,0.0,6.6999999999999975
6.799999999999999,4094.783034223404,0.0,6.799999999999999
6.899999999999999,4094.783034223404,0.0,6.899999999999999
6.999999999999999,4094.783034223404,0.0,6.999999999999999
7.099999999999999,4094.783034223404,0.0,7.099999999999999
7.1999999999999975,4094.783034223404,0.0,7.1999999999999975
7.299999999999999,4094.783034223404,0.0,7.299999999999999
7.399999999999999,4094.783034223404,0.0,7.399999999999999
7.499999999999999,4094.783034223404,0.0,7.499999999999999
7.599999999999999,4094.783034223404,0.0,7.599999999999999
7.6999999999999975,4094.783034223404,0.0,7.6999999999999975
7.799999999999999,4094.783034223404,0.0,7.799999999999999
7.899999999999999,4094.783034223404,0.0,7.899999999999999
7.999999999999997,4094.783034223404,0.0,7.999999999999997
8.099999999999998,4094.783034223404,0.0,8.099999999999998
8.199999999999998,4094.783034223404,0.0,8.199999999999998
8.299999999999997,4094.783034223404,0.0,8.299999999999997
8.399999999999999,4094.783034223404,0.0,8.399999999999999
8.499999999999998,4094.783034223404,0.0,8.499999999999998
8.599999999999998,4094.783034223404,0.0,8.599999999999998
8.699999999999998,4094.783034223404,0.0,8.699999999999998
8.799999999999997,4094.783034223404,0.0,8.799999999999997
8.899999999999997,4094.783034223404,0.0,8.899999999999997
8.999999999999998,4094.783034223404,0.0,8.999999999999998
9.099999999999998,4094.783034223404,0.0,9.099999999999998
9.199999999999998,4094.783034223404,0.0,9.199999999999998
9.299999999999997,4094.783034223404,0.0,9.299999999999997
9.399999999999997,4094.783034223404,0.0,9.399999999999997
9.499999999999996,4094.783034223404,0.0,9.499999999999996
9.599999999999998,4094.783034223404,0.0,9.599999999999998
9.699999999999998,4094.783034223404,0.0,9.699999999999998
9.799999999999997,4094.783034223404,0.0,9.799999999999997
9.899999999999997,4094.783034223404,0.0,9.899999999999997
10.0,4094.783034223404,0.0,10.0
15.0,4094.783034223404,0.0,15.0
20.0,4094.783034223404,0.0,20.0
25.0,4094.783034223404,0.0,25.0
30.0,4094.783034223404,0.0,30.0
35.0,4094.783034223404,0.0,35.0
40.0,4094.783034223404,0.0,40.0
45.0,4094.783034223404,0.0,45.0
50.0,4094.783034223404,0.0,50.0
55.0,4094.783034223404,0.0,55.0
60.0,4094.783034223404,0.0,60.0
65.0,4094.783034223404,0.0,65.0
70.0,4094.783034223404,0.0,70.0
75.0,4094.783034223404,313.30244940707786,-238.30244940707786
80.0,4094.783034223404,339.45442744138336,-259.45442744138336
85.0,4094.783034223404,352.97615199768006,-267.97615199768006
90.0,4094.783034223404,366.22103250066937,-276.22103250066937
95.0,4094.783034223404,379.9921239834085,-284.9921239834085
100.0,4094.783034223404,394.8292361457661,-294.8292361457661
105.0,4094.783034223404,411.0577689342345,-306.0577689342345
110.0,4094.783034223404,426.0457361446575,-316.0457361446575
115.0,4094.783034223404,440.8810454656009,-325.8810454656009
120.0,4094.783034223404,456.49841554303646,-336.49841554303646
125.0,4094.783034223404,471.09536740041904,-346.09536740041904
130.0,4094.783034223404,485.4504960287354,-355.4504960287354
135.0,4094.783034223404,500.22762088229916,-365.22762088229916
140.0,4094.783034223404,516.5725270117482,-376.5725270117482
145.0,4094.783034223404,530.0734992032104,-385.0734992032104
150.0,4094.783034223404,544.8903904625663,-394.8903904625663
155.0,4094.783034223404,557.5453054032151,-402.54530540321514
160.0,4094.783034223404,574.9499050456952,-414.94990504569523
165.0,4094.783034223404,586.9183071215471,-421.91830712154706
170.0,4094.783034223404,601.6610808070536,-431.6610808070536
175.0,4094.783034223404,612.3073174272995,-437.3073174272995
180.0,4094.783034223404,626.4727345735437,-446.4727345735437
185.0,4094.783034223404,638.8183695172106,-453.8183695172106
190.0,4094.783034223404,651.8229854915321,-461.8229854915321
195.0,4094.783034223404,672.0535124126746,-477.05351241267465
200.0,4094.783034223404,688.4639948276962,-488.4639948276962
205.0,4094.783034223404,699.7281830828606,-494.7281830828606
210.0,4094.783034223404,715.3536180681457,-505.3536180681457
215.0,4094.783034223404,729.2048369672937,-514.2048369672937
220.0,4094.783034223404,741.21823812945,-521.21823812945
225.0,4094.783034223404,753.4288461620017,-528.4288461620017
230.0,4094.783034223404,766.1550976980575,-536.1550976980575
235.0,4094.783034223404,779.1457764053349,-544.1457764053349
240.0,4094.783034223404,790.8397269027596,-550.8397269027596
245.0,4094.783034223404,800.6641871132692,-555.6641871132692
250.0,4094.783034223404,817.0188860106388,-567.0188860106388
255.0,4094.783034223404,827.259239475209,-572.259239475209
260.0,4094.783034223404,841.9902392587438,-581.9902392587438
265.0,4094.783034223404,839.2553539111368,-574.2553539111368
270.0,4094.783034223404,835.4803445201892,-565.4803445201892
275.0,4094.783034223404,830.5476814932014,-555.5476814932014
280.0,4094.783034223404,830.5476814932014,-550.5476814932014
285.0,4094.783034223404,827.259239475209,-542.259239475209
290.0,4094.783034223404,823.2400325643298,-533.2400325643298
295.0,4094.783034223404,823.2400325643298,-528.2400325643298
300.0,4094.783034223404,819.6298715381686,-519.6298715381686
305.0,4094.783034223404,817.0188860106388,-512.0188860106388
310.0,4094.783034223404,813.7207990284978,-503.7207990284978
315.0,4094.783034223404,813.7207990284978,-498.7207990284978
320.0,4094.783034223404,807.9491468097491,-487.9491468097491
325.0,4094.783034223404,807.9491468097491,-482.9491468097491
330.0,4094.783034223404,803.8265380820726,-473.8265380820726
335.0,4094.783034223404,803.8265380820726,-468.8265380820726
340.0,4094.783034223404,800.6641871132692,-460.66418711326924
345.0,4094.783034223404,797.152390445617,-452.152390445617
350.0,4094.783034223404,797.152390445617,-447.152390445617
355.0,4094.783034223404,793.8408292428078,-438.8408292428078
360.0,4094.783034223404,793.8408292428078,-433.8408292428078
365.0,4094.783034223404,790.8397269027596,-425.8397269027596
370.0,4094.783034223404,786.1828439613075,-416.1828439613075
375.0,4094.783034223404,786.1828439613075,-411.1828439613075
380.0,4094.783034223404,786.1828439613075,-406.1828439613075
385.0,4094.783034223404,782.0433924577936,-397.04339245779363
390.0,4094.783034223404,782.0433924577936,-392.04339245779363
395.0,4094.783034223404,779.1457764053349,-384.1457764053349
400.0,4094.783034223404,774.6948550515258,-374.6948550515258
405.0,4094.783034223404,774.6948550515258,-369.6948550515258
410.0,4094.783034223404,774.6948550515258,-364.6948550515258
415.0,4094.783034223404,771.1236837946216,-356.12368379462157
420.0,4094.783034223404,771.1236837946216,-351.12368379462157
425.0,4094.783034223404,767.8630491687513,-342.86304916875133
430.0,4094.783034223404,767.8630491687513,-337.86304916875133
